transaction_id,customer_id,transaction_date,amount,payment_status,days_overdue,invoice_id
1854,161,2024-02-03,1951.81,Paid,3,INV-161-202402
1855,161,2024-03-03,1951.81,Paid,0,INV-161-202403
1856,161,2024-04-03,1951.81,Paid,0,INV-161-202404
1857,162,2023-07-06,1215.19,Paid,0,INV-162-202307
1858,162,2023-08-06,1215.19,Paid,0,INV-162-202308
1859,162,2023-09-06,1215.19,Paid,0,INV-162-202309
1860,162,2023-10-06,1215.19,Paid,0,INV-162-202310
1861,162,2023-11-06,1215.19,Paid,0,INV-162-202311
1862,162,2023-12-06,1215.19,Paid,0,INV-162-202312
1863,162,2024-01-06,1215.19,Late,7,INV-162-202401
1864,162,2024-02-06,1215.19,Paid,0,INV-162-202402
1865,162,2024-03-06,1215.19,Paid,0,INV-162-202403
1866,162,2024-04-06,1215.19,Paid,0,INV-162-202404
1867,163,2023-07-09,1827.87,Paid,0,INV-163-202307
1868,163,2023-08-09,1827.87,Paid,0,INV-163-202308
1869,163,2023-09-09,1827.87,Paid,0,INV-163-202309
1870,163,2023-10-09,1827.87,Paid,0,INV-163-202310
1871,163,2023-11-09,1827.87,Paid,0,INV-163-202311
1872,163,2023-12-09,1827.87,Paid,0,INV-163-202312
1873,163,2024-01-09,1827.87,Paid,11,INV-163-202401
1874,163,2024-02-09,1827.87,Paid,0,INV-163-202402
1875,163,2024-03-09,1827.87,Late,0,INV-163-202403
1876,163,2024-04-09,1827.87,Paid,2,INV-163-202404
1877,164,2023-07-12,1884.09,Paid,0,INV-164-202307
1878,164,2023-08-12,1884.09,Paid,0,INV-164-202308
1879,164,2023-09-12,1884.09,Late,0,INV-164-202309
1880,164,2023-10-12,1884.09,Paid,0,INV-164-202310
1881,164,2023-11-12,1884.09,Paid,0,INV-164-202311
1882,164,2023-12-12,1884.09,Paid,10,INV-164-202312
1883,164,2024-01-12,1884.09,Paid,0,INV-164-202401
1884,164,2024-02-12,1884.09,Paid,0,INV-164-202402
1885,164,2024-03-12,1884.09,Pending,8,INV-164-202403
1886,164,2024-04-12,1884.09,Late,16,INV-164-202404
1887,165,2023-07-15,1209.18,Late,0,INV-165-202307
1888,165,2023-08-15,1209.18,Paid,0,INV-165-202308
1889,165,2023-09-15,1209.18,Paid,0,INV-165-202309
1890,165,2023-10-15,1209.18,Paid,0,INV-165-202310
1891,165,2023-11-15,1209.18,Paid,4,INV-165-202311
1892,165,2023-12-15,1209.18,Paid,2,INV-165-202312
1893,165,2024-01-15,1209.18,Paid,0,INV-165-202401
1894,165,2024-02-15,1209.18,Paid,0,INV-165-202402
1895,165,2024-03-15,1209.18,Paid,0,INV-165-202403
1896,165,2024-04-15,1209.18,Paid,3,INV-165-202404
1897,166,2023-07-18,1095.90,Late,0,INV-166-202307
1898,166,2023-08-18,1095.90,Late,0,INV-166-202308
1899,166,2023-09-18,1095.90,Paid,0,INV-166-202309
1900,167,2023-07-21,1946.49,Paid,0,INV-167-202307
1901,167,2023-08-21,1946.49,Paid,0,INV-167-202308
1902,167,2023-09-21,1946.49,Paid,0,INV-167-202309
1903,167,2023-10-21,1946.49,Paid,0,INV-167-202310
1904,167,2023-11-21,1946.49,Paid,0,INV-167-202311
1905,167,2023-12-21,1946.49,Paid,0,INV-167-202312
1906,167,2024-01-21,1946.49,Paid,0,INV-167-202401
1907,167,2024-02-21,1946.49,Paid,4,INV-167-202402
1908,167,2024-03-21,1946.49,Paid,0,INV-167-202403
1909,167,2024-04-21,1946.49,Paid,0,INV-167-202404
1910,168,2023-07-24,1150.72,Paid,0,INV-168-202307
1911,168,2023-08-24,1150.72,Paid,0,INV-168-202308
1912,168,2023-09-24,1150.72,Paid,0,INV-168-202309
1913,168,2023-10-24,1150.72,Paid,0,INV-168-202310
1914,168,2023-11-24,1150.72,Late,0,INV-168-202311
1915,168,2023-12-24,1150.72,Paid,0,INV-168-202312
1916,168,2024-01-24,1150.72,Paid,13,INV-168-202401
1917,168,2024-02-24,1150.72,Paid,0,INV-168-202402
1918,168,2024-03-24,1150.72,Paid,10,INV-168-202403
1919,168,2024-04-24,1150.72,Late,6,INV-168-202404
1920,169,2023-07-27,2453.88,Late,0,INV-169-202307
1921,169,2023-08-27,2453.88,Paid,0,INV-169-202308
1922,169,2023-09-27,2453.88,Paid,0,INV-169-202309
1923,169,2023-10-27,2453.88,Late,0,INV-169-202310
1924,169,2023-11-27,2453.88,Paid,0,INV-169-202311
1925,169,2023-12-27,2453.88,Paid,15,INV-169-202312
1926,169,2024-01-27,2453.88,Paid,0,INV-169-202401
1927,169,2024-02-27,2453.88,Paid,0,INV-169-202402
1928,169,2024-03-27,2453.88,Late,0,INV-169-202403
1929,169,2024-04-27,2453.88,Paid,0,INV-169-202404
1930,170,2023-07-30,1065.52,Paid,0,INV-170-202307
1931,170,2023-08-30,1065.52,Paid,0,INV-170-202308
1932,170,2023-09-30,1065.52,Paid,7,INV-170-202309
1933,170,2023-10-30,1065.52,Paid,0,INV-170-202310
1934,170,2023-11-30,1065.52,Paid,0,INV-170-202311
1935,170,2023-12-30,1065.52,Paid,0,INV-170-202312
1936,170,2024-01-30,1065.52,Paid,0,INV-170-202401
1937,170,2024-02-29,1065.52,Paid,0,INV-170-202402
1938,170,2024-03-30,1065.52,Paid,0,INV-170-202403
1939,170,2024-04-30,1065.52,Late,0,INV-170-202404
1940,171,2023-08-02,872.59,Paid,0,INV-171-202308
1941,171,2023-09-02,872.59,Paid,0,INV-171-202309
1942,171,2023-10-02,872.59,Paid,0,INV-171-202310
1943,171,2023-11-02,872.59,Paid,0,INV-171-202311
1944,171,2023-12-02,872.59,Paid,0,INV-171-202312
1945,171,2024-01-02,872.59,Paid,10,INV-171-202401
1946,171,2024-02-02,872.59,Paid,0,INV-171-202402
1947,171,2024-03-02,872.59,Paid,0,INV-171-202403
1948,171,2024-04-02,872.59,Paid,0,INV-171-202404
1949,171,2024-05-02,872.59,Paid,4,INV-171-202405
1950,172,2023-08-05,1043.95,Late,13,INV-172-202308
1951,172,2023-09-05,1043.95,Paid,0,INV-172-202309
1952,172,2023-10-05,1043.95,Paid,0,INV-172-202310
1953,172,2023-11-05,1043.95,Paid,0,INV-172-202311
1954,172,2023-12-05,1043.95,Paid,0,INV-172-202312
1955,172,2024-01-05,1043.95,Paid,0,INV-172-202401
1956,172,2024-02-05,1043.95,Paid,0,INV-172-202402
1957,172,2024-03-05,1043.95,Paid,0,INV-172-202403
1958,172,2024-04-05,1043.95,Paid,0,INV-172-202404
1959,172,2024-05-05,1043.95,Paid,0,INV-172-202405
1960,173,2023-08-08,988.92,Paid,0,INV-173-202308
1961,173,2023-09-08,988.92,Paid,0,INV-173-202309
1962,173,2023-10-08,988.92,Paid,0,INV-173-202310
1963,173,2023-11-08,988.92,Failed,13,INV-173-202311
1964,173,2023-12-08,988.92,Paid,0,INV-173-202312
1965,173,2024-01-08,988.92,Paid,9,INV-173-202401
1966,173,2024-02-08,988.92,Paid,0,INV-173-202402
1967,174,2023-08-11,2054.01,Paid,0,INV-174-202308
1968,174,2023-09-11,2054.01,Late,10,INV-174-202309
1969,174,2023-10-11,2054.01,Late,6,INV-174-202310
1970,174,2023-11-11,2054.01,Late,6,INV-174-202311
1971,174,2023-12-11,2054.01,Late,25,INV-174-202312
1972,174,2024-01-11,2054.01,Pending,11,INV-174-202401
1973,174,2024-02-11,2054.01,Failed,27,INV-174-202402
1974,174,2024-03-11,2054.01,Failed,26,INV-174-202403
1975,174,2024-04-11,2054.01,Pending,13,INV-174-202404
1976,174,2024-05-11,2054.01,Late,15,INV-174-202405
1977,175,2023-08-14,940.70,Paid,0,INV-175-202308
1978,175,2023-09-14,940.70,Paid,0,INV-175-202309
1979,175,2023-10-14,940.70,Paid,0,INV-175-202310
1980,175,2023-11-14,940.70,Paid,0,INV-175-202311
1981,175,2023-12-14,940.70,Paid,0,INV-175-202312
1982,175,2024-01-14,940.70,Pending,10,INV-175-202401
1983,175,2024-02-14,940.70,Pending,10,INV-175-202402
1984,175,2024-03-14,940.70,Pending,9,INV-175-202403
1985,175,2024-04-14,940.70,Failed,8,INV-175-202404
1986,175,2024-05-14,940.70,Pending,14,INV-175-202405
1987,176,2023-08-17,1991.57,Late,0,INV-176-202308
1988,176,2023-09-17,1991.57,Paid,0,INV-176-202309
1989,176,2023-10-17,1991.57,Paid,0,INV-176-202310
1990,176,2023-11-17,1991.57,Paid,4,INV-176-202311
1991,176,2023-12-17,1991.57,Failed,0,INV-176-202312
1992,176,2024-01-17,1991.57,Paid,6,INV-176-202401
1993,176,2024-02-17,1991.57,Paid,0,INV-176-202402
1994,176,2024-03-17,1991.57,Paid,0,INV-176-202403
1995,176,2024-04-17,1991.57,Paid,0,INV-176-202404
1996,176,2024-05-17,1991.57,Paid,0,INV-176-202405
1997,177,2023-08-20,1058.37,Paid,0,INV-177-202308
1998,177,2023-09-20,1058.37,Paid,5,INV-177-202309
1999,177,2023-10-20,1058.37,Paid,0,INV-177-202310
2000,177,2023-11-20,1058.37,Late,6,INV-177-202311
2001,177,2023-12-20,1058.37,Paid,0,INV-177-202312
2002,177,2024-01-20,1058.37,Paid,0,INV-177-202401
2003,177,2024-02-20,1058.37,Late,0,INV-177-202402
2004,177,2024-03-20,1058.37,Paid,0,INV-177-202403
2005,177,2024-04-20,1058.37,Paid,0,INV-177-202404
2006,177,2024-05-20,1058.37,Paid,0,INV-177-202405
2007,178,2023-08-23,1145.82,Paid,0,INV-178-202308
2008,178,2023-09-23,1145.82,Paid,1,INV-178-202309
2009,178,2023-10-23,1145.82,Paid,0,INV-178-202310
2010,178,2023-11-23,1145.82,Late,15,INV-178-202311
2011,178,2023-12-23,1145.82,Pending,10,INV-178-202312
2012,178,2024-01-23,1145.82,Failed,18,INV-178-202401
2013,178,2024-02-23,1145.82,Failed,8,INV-178-202402
2014,178,2024-03-23,1145.82,Failed,11,INV-178-202403
2015,178,2024-04-23,1145.82,Late,20,INV-178-202404
2016,178,2024-05-23,1145.82,Late,15,INV-178-202405
2017,179,2023-08-26,1464.12,Paid,1,INV-179-202308
2018,179,2023-09-26,1464.12,Paid,0,INV-179-202309
2019,179,2023-10-26,1464.12,Paid,0,INV-179-202310
2020,179,2023-11-26,1464.12,Paid,0,INV-179-202311
2021,179,2023-12-26,1464.12,Paid,5,INV-179-202312
2022,179,2024-01-26,1464.12,Paid,0,INV-179-202401
2023,179,2024-02-26,1464.12,Paid,14,INV-179-202402
2024,180,2023-08-29,908.91,Paid,0,INV-180-202308
2025,180,2023-09-29,908.91,Paid,0,INV-180-202309
2026,180,2023-10-29,908.91,Paid,0,INV-180-202310
2027,180,2023-11-29,908.91,Paid,0,INV-180-202311
2028,180,2023-12-29,908.91,Paid,0,INV-180-202312
2029,180,2024-01-29,908.91,Late,0,INV-180-202401
2030,180,2024-02-29,908.91,Late,6,INV-180-202402
2031,180,2024-03-29,908.91,Paid,0,INV-180-202403
2032,180,2024-04-29,908.91,Paid,0,INV-180-202404
2033,180,2024-05-29,908.91,Paid,0,INV-180-202405
2034,181,2023-09-01,2187.66,Paid,0,INV-181-202309
2035,181,2023-10-01,2187.66,Paid,0,INV-181-202310
2036,181,2023-11-01,2187.66,Paid,0,INV-181-202311
2037,181,2023-12-01,2187.66,Paid,0,INV-181-202312
2038,181,2024-01-01,2187.66,Paid,0,INV-181-202401
2039,181,2024-02-01,2187.66,Failed,18,INV-181-202402
2040,181,2024-03-01,2187.66,Failed,22,INV-181-202403
2041,181,2024-04-01,2187.66,Pending,18,INV-181-202404
2042,181,2024-05-01,2187.66,Late,28,INV-181-202405
2043,181,2024-06-01,2187.66,Late,14,INV-181-202406
2044,182,2023-09-04,1235.54,Paid,0,INV-182-202309
2045,182,2023-10-04,1235.54,Paid,0,INV-182-202310
2046,182,2023-11-04,1235.54,Paid,5,INV-182-202311
2047,182,2023-12-04,1235.54,Paid,0,INV-182-202312
2048,182,2024-01-04,1235.54,Paid,0,INV-182-202401
2049,182,2024-02-04,1235.54,Paid,0,INV-182-202402
2050,182,2024-03-04,1235.54,Paid,0,INV-182-202403
2051,182,2024-04-04,1235.54,Paid,0,INV-182-202404
2052,182,2024-05-04,1235.54,Paid,0,INV-182-202405
2053,182,2024-06-04,1235.54,Paid,0,INV-182-202406
2054,183,2023-09-07,1090.17,Paid,0,INV-183-202309
2055,183,2023-10-07,1090.17,Paid,0,INV-183-202310
2056,183,2023-11-07,1090.17,Paid,0,INV-183-202311
2057,183,2023-12-07,1090.17,Paid,5,INV-183-202312
2058,183,2024-01-07,1090.17,Paid,0,INV-183-202401
2059,183,2024-02-07,1090.17,Paid,0,INV-183-202402
2060,183,2024-03-07,1090.17,Paid,6,INV-183-202403
2061,183,2024-04-07,1090.17,Late,7,INV-183-202404
2062,183,2024-05-07,1090.17,Paid,0,INV-183-202405
2063,183,2024-06-07,1090.17,Late,0,INV-183-202406
2064,184,2023-09-10,2222.98,Paid,14,INV-184-202309
2065,184,2023-10-10,2222.98,Late,0,INV-184-202310
2066,184,2023-11-10,2222.98,Paid,0,INV-184-202311
2067,184,2023-12-10,2222.98,Paid,0,INV-184-202312
2068,184,2024-01-10,2222.98,Paid,0,INV-184-202401
2069,184,2024-02-10,2222.98,Paid,0,INV-184-202402
2070,184,2024-03-10,2222.98,Paid,0,INV-184-202403
2071,184,2024-04-10,2222.98,Paid,0,INV-184-202404
2072,184,2024-05-10,2222.98,Paid,0,INV-184-202405
2073,184,2024-06-10,2222.98,Paid,0,INV-184-202406
2074,185,2023-09-13,2486.55,Late,0,INV-185-202309
2075,185,2023-10-13,2486.55,Paid,0,INV-185-202310
2076,185,2023-11-13,2486.55,Paid,0,INV-185-202311
2077,185,2023-12-13,2486.55,Paid,0,INV-185-202312
2078,185,2024-01-13,2486.55,Paid,0,INV-185-202401
2079,185,2024-02-13,2486.55,Paid,0,INV-185-202402
2080,185,2024-03-13,2486.55,Paid,0,INV-185-202403
2081,185,2024-04-13,2486.55,Paid,0,INV-185-202404
2082,185,2024-05-13,2486.55,Late,0,INV-185-202405
2083,185,2024-06-13,2486.55,Paid,0,INV-185-202406
2084,186,2023-09-16,1195.90,Paid,0,INV-186-202309
2085,186,2023-10-16,1195.90,Paid,0,INV-186-202310
2086,186,2023-11-16,1195.90,Paid,0,INV-186-202311
2087,186,2023-12-16,1195.90,Paid,0,INV-186-202312
2088,186,2024-01-16,1195.90,Paid,0,INV-186-202401
2089,186,2024-02-16,1195.90,Late,0,INV-186-202402
2090,186,2024-03-16,1195.90,Paid,0,INV-186-202403
2091,186,2024-04-16,1195.90,Paid,0,INV-186-202404
2092,186,2024-05-16,1195.90,Paid,0,INV-186-202405
2093,186,2024-06-16,1195.90,Late,0,INV-186-202406
2094,187,2023-09-19,1116.81,Failed,0,INV-187-202309
2095,187,2023-10-19,1116.81,Failed,16,INV-187-202310
2096,187,2023-11-19,1116.81,Late,21,INV-187-202311
2097,187,2023-12-19,1116.81,Failed,10,INV-187-202312
2098,187,2024-01-19,1116.81,Failed,29,INV-187-202401
2099,187,2024-02-19,1116.81,Late,14,INV-187-202402
2100,187,2024-03-19,1116.81,Failed,8,INV-187-202403
2101,187,2024-04-19,1116.81,Pending,24,INV-187-202404
2102,187,2024-05-19,1116.81,Late,7,INV-187-202405
2103,187,2024-06-19,1116.81,Pending,5,INV-187-202406
2104,188,2023-09-22,1432.62,Paid,10,INV-188-202309
2105,188,2023-10-22,1432.62,Paid,0,INV-188-202310
2106,188,2023-11-22,1432.62,Paid,0,INV-188-202311
2107,188,2023-12-22,1432.62,Late,0,INV-188-202312
2108,188,2024-01-22,1432.62,Paid,5,INV-188-202401
2109,189,2023-09-25,1561.41,Paid,0,INV-189-202309
2110,189,2023-10-25,1561.41,Paid,6,INV-189-202310
2111,189,2023-11-25,1561.41,Paid,0,INV-189-202311
2112,189,2023-12-25,1561.41,Paid,0,INV-189-202312
2113,189,2024-01-25,1561.41,Late,0,INV-189-202401
2114,189,2024-02-25,1561.41,Paid,0,INV-189-202402
2115,189,2024-03-25,1561.41,Paid,0,INV-189-202403
2116,189,2024-04-25,1561.41,Paid,0,INV-189-202404
2117,189,2024-05-25,1561.41,Paid,0,INV-189-202405
2118,189,2024-06-25,1561.41,Paid,3,INV-189-202406
2119,190,2023-09-28,1396.20,Paid,15,INV-190-202309
2120,190,2023-10-28,1396.20,Paid,0,INV-190-202310
2121,190,2023-11-28,1396.20,Failed,0,INV-190-202311
2122,190,2023-12-28,1396.20,Late,0,INV-190-202312
2123,190,2024-01-28,1396.20,Late,0,INV-190-202401
2124,190,2024-02-28,1396.20,Paid,0,INV-190-202402
2125,190,2024-03-28,1396.20,Paid,1,INV-190-202403
2126,190,2024-04-28,1396.20,Paid,0,INV-190-202404
2127,190,2024-05-28,1396.20,Paid,0,INV-190-202405
2128,190,2024-06-28,1396.20,Paid,0,INV-190-202406
2129,191,2023-10-01,1046.29,Paid,0,INV-191-202310
2130,191,2023-11-01,1046.29,Late,0,INV-191-202311
2131,191,2023-12-01,1046.29,Paid,0,INV-191-202312
2132,191,2024-01-01,1046.29,Paid,0,INV-191-202401
2133,191,2024-02-01,1046.29,Paid,0,INV-191-202402
2134,191,2024-03-01,1046.29,Paid,0,INV-191-202403
2135,191,2024-04-01,1046.29,Late,0,INV-191-202404
2136,191,2024-05-01,1046.29,Paid,0,INV-191-202405
2137,191,2024-06-01,1046.29,Late,8,INV-191-202406
2138,191,2024-07-01,1046.29,Late,0,INV-191-202407
2139,192,2023-10-04,1060.59,Paid,8,INV-192-202310
2140,192,2023-11-04,1060.59,Late,8,INV-192-202311
2141,192,2023-12-04,1060.59,Late,0,INV-192-202312
2142,192,2024-01-04,1060.59,Paid,0,INV-192-202401
2143,192,2024-02-04,1060.59,Late,0,INV-192-202402
2144,192,2024-03-04,1060.59,Paid,6,INV-192-202403
2145,192,2024-04-04,1060.59,Failed,25,INV-192-202404
2146,192,2024-05-04,1060.59,Pending,11,INV-192-202405
2147,192,2024-06-04,1060.59,Pending,8,INV-192-202406
2148,192,2024-07-04,1060.59,Pending,8,INV-192-202407
2149,193,2023-10-07,1156.05,Paid,0,INV-193-202310
2150,193,2023-11-07,1156.05,Paid,12,INV-193-202311
2151,193,2023-12-07,1156.05,Paid,0,INV-193-202312
2152,193,2024-01-07,1156.05,Paid,0,INV-193-202401
2153,193,2024-02-07,1156.05,Pending,18,INV-193-202402
2154,193,2024-03-07,1156.05,Failed,20,INV-193-202403
2155,193,2024-04-07,1156.05,Failed,26,INV-193-202404
2156,193,2024-05-07,1156.05,Pending,14,INV-193-202405
2157,193,2024-06-07,1156.05,Failed,25,INV-193-202406
2158,193,2024-07-07,1156.05,Failed,16,INV-193-202407
2159,194,2023-10-10,1723.45,Late,0,INV-194-202310
2160,194,2023-11-10,1723.45,Paid,0,INV-194-202311
2161,194,2023-12-10,1723.45,Paid,0,INV-194-202312
2162,194,2024-01-10,1723.45,Paid,0,INV-194-202401
2163,194,2024-02-10,1723.45,Paid,0,INV-194-202402
2164,194,2024-03-10,1723.45,Paid,0,INV-194-202403
2165,194,2024-04-10,1723.45,Paid,0,INV-194-202404
2166,194,2024-05-10,1723.45,Paid,0,INV-194-202405
2167,194,2024-06-10,1723.45,Paid,0,INV-194-202406
2168,194,2024-07-10,1723.45,Late,0,INV-194-202407
2169,195,2023-10-13,1194.84,Paid,0,INV-195-202310
2170,195,2023-11-13,1194.84,Paid,6,INV-195-202311
2171,195,2023-12-13,1194.84,Paid,0,INV-195-202312
2172,195,2024-01-13,1194.84,Paid,0,INV-195-202401
2173,195,2024-02-13,1194.84,Paid,0,INV-195-202402
2174,195,2024-03-13,1194.84,Paid,6,INV-195-202403
2175,195,2024-04-13,1194.84,Paid,0,INV-195-202404
2176,195,2024-05-13,1194.84,Paid,0,INV-195-202405
2177,195,2024-06-13,1194.84,Paid,15,INV-195-202406
2178,195,2024-07-13,1194.84,Paid,0,INV-195-202407
2179,196,2023-10-16,1313.35,Paid,0,INV-196-202310
2180,196,2023-11-16,1313.35,Paid,0,INV-196-202311
2181,196,2023-12-16,1313.35,Paid,0,INV-196-202312
2182,196,2024-01-16,1313.35,Paid,5,INV-196-202401
2183,196,2024-02-16,1313.35,Late,0,INV-196-202402
2184,196,2024-03-16,1313.35,Paid,0,INV-196-202403
2185,196,2024-04-16,1313.35,Paid,0,INV-196-202404
2186,196,2024-05-16,1313.35,Paid,0,INV-196-202405
2187,196,2024-06-16,1313.35,Paid,0,INV-196-202406
2188,196,2024-07-16,1313.35,Paid,0,INV-196-202407
2189,197,2023-10-19,1395.28,Paid,0,INV-197-202310
2190,197,2023-11-19,1395.28,Paid,0,INV-197-202311
2191,197,2023-12-19,1395.28,Paid,0,INV-197-202312
2192,197,2024-01-19,1395.28,Paid,11,INV-197-202401
2193,197,2024-02-19,1395.28,Paid,0,INV-197-202402
2194,197,2024-03-19,1395.28,Paid,0,INV-197-202403
2195,197,2024-04-19,1395.28,Failed,0,INV-197-202404
2196,197,2024-05-19,1395.28,Failed,0,INV-197-202405
2197,197,2024-06-19,1395.28,Paid,0,INV-197-202406
2198,197,2024-07-19,1395.28,Paid,0,INV-197-202407
2199,198,2023-10-22,1940.54,Paid,0,INV-198-202310
2200,198,2023-11-22,1940.54,Late,0,INV-198-202311
2201,198,2023-12-22,1940.54,Paid,0,INV-198-202312
2202,198,2024-01-22,1940.54,Paid,0,INV-198-202401
2203,198,2024-02-22,1940.54,Late,15,INV-198-202402
2204,198,2024-03-22,1940.54,Late,23,INV-198-202403
2205,198,2024-04-22,1940.54,Late,28,INV-198-202404
2206,198,2024-05-22,1940.54,Late,12,INV-198-202405
2207,198,2024-06-22,1940.54,Pending,15,INV-198-202406
2208,198,2024-07-22,1940.54,Failed,21,INV-198-202407
2209,199,2023-10-25,1467.39,Paid,0,INV-199-202310
2210,199,2023-11-25,1467.39,Paid,0,INV-199-202311
2211,199,2023-12-25,1467.39,Paid,0,INV-199-202312
2212,199,2024-01-25,1467.39,Paid,0,INV-199-202401
2213,199,2024-02-25,1467.39,Paid,0,INV-199-202402
2214,199,2024-03-25,1467.39,Paid,0,INV-199-202403
2215,199,2024-04-25,1467.39,Paid,0,INV-199-202404
2216,199,2024-05-25,1467.39,Paid,0,INV-199-202405
2217,199,2024-06-25,1467.39,Paid,0,INV-199-202406
2218,199,2024-07-25,1467.39,Paid,0,INV-199-202407
2219,200,2023-10-28,1180.75,Paid,5,INV-200-202310
2220,200,2023-11-28,1180.75,Paid,0,INV-200-202311
2221,200,2023-12-28,1180.75,Paid,0,INV-200-202312
2222,200,2024-01-28,1180.75,Late,0,INV-200-202401
2223,200,2024-02-28,1180.75,Paid,0,INV-200-202402
2224,200,2024-03-28,1180.75,Paid,0,INV-200-202403
2225,200,2024-04-28,1180.75,Paid,0,INV-200-202404
2226,200,2024-05-28,1180.75,Failed,0,INV-200-202405
2227,200,2024-06-28,1180.75,Paid,0,INV-200-202406
2228,200,2024-07-28,1180.75,Paid,0,INV-200-202407
2229,201,2023-01-03,207.04,Failed,0,INV-201-202301
2230,201,2023-02-03,207.04,Paid,0,INV-201-202302
2231,201,2023-03-03,207.04,Paid,0,INV-201-202303
2232,201,2023-04-03,207.04,Paid,0,INV-201-202304
2233,201,2023-05-03,207.04,Paid,0,INV-201-202305
2234,201,2023-06-03,207.04,Paid,0,INV-201-202306
2235,201,2023-07-03,207.04,Paid,0,INV-201-202307
2236,201,2023-08-03,207.04,Paid,0,INV-201-202308
2237,201,2023-09-03,207.04,Pending,9,INV-201-202309
2238,201,2023-10-03,207.04,Pending,24,INV-201-202310
2239,202,2023-01-05,103.31,Paid,0,INV-202-202301
2240,202,2023-02-05,103.31,Paid,0,INV-202-202302
2241,202,2023-03-05,103.31,Paid,0,INV-202-202303
2242,202,2023-04-05,103.31,Paid,0,INV-202-202304
2243,202,2023-05-05,103.31,Paid,0,INV-202-202305
2244,202,2023-06-05,103.31,Paid,0,INV-202-202306
2245,202,2023-07-05,103.31,Paid,0,INV-202-202307
2246,202,2023-08-05,103.31,Paid,0,INV-202-202308
2247,202,2023-09-05,103.31,Paid,0,INV-202-202309
2248,202,2023-10-05,103.31,Paid,0,INV-202-202310
2249,203,2023-01-07,282.38,Paid,0,INV-203-202301
2250,203,2023-02-07,282.38,Late,21,INV-203-202302
2251,203,2023-03-07,282.38,Failed,19,INV-203-202303
2252,203,2023-04-07,282.38,Failed,21,INV-203-202304
2253,203,2023-05-07,282.38,Failed,8,INV-203-202305
2254,203,2023-06-07,282.38,Failed,26,INV-203-202306
2255,203,2023-07-07,282.38,Failed,28,INV-203-202307
2256,203,2023-08-07,282.38,Late,24,INV-203-202308
2257,203,2023-09-07,282.38,Failed,29,INV-203-202309
2258,203,2023-10-07,282.38,Pending,22,INV-203-202310
2259,204,2023-01-09,712.09,Paid,0,INV-204-202301
2260,204,2023-02-09,712.09,Paid,0,INV-204-202302
2261,204,2023-03-09,712.09,Paid,0,INV-204-202303
2262,204,2023-04-09,712.09,Paid,0,INV-204-202304
2263,204,2023-05-09,712.09,Paid,0,INV-204-202305
2264,204,2023-06-09,712.09,Paid,0,INV-204-202306
2265,204,2023-07-09,712.09,Paid,0,INV-204-202307
2266,204,2023-08-09,712.09,Paid,0,INV-204-202308
2267,204,2023-09-09,712.09,Late,0,INV-204-202309
2268,204,2023-10-09,712.09,Paid,3,INV-204-202310
2269,205,2023-01-11,608.99,Paid,0,INV-205-202301
2270,205,2023-02-11,608.99,Paid,0,INV-205-202302
2271,205,2023-03-11,608.99,Paid,0,INV-205-202303
2272,205,2023-04-11,608.99,Paid,0,INV-205-202304
2273,206,2023-01-13,162.69,Paid,0,INV-206-202301
2274,206,2023-02-13,162.69,Paid,0,INV-206-202302
2275,206,2023-03-13,162.69,Paid,0,INV-206-202303
2276,206,2023-04-13,162.69,Paid,0,INV-206-202304
2277,206,2023-05-13,162.69,Paid,0,INV-206-202305
2278,206,2023-06-13,162.69,Paid,0,INV-206-202306
2279,206,2023-07-13,162.69,Paid,0,INV-206-202307
2280,206,2023-08-13,162.69,Paid,13,INV-206-202308
2281,206,2023-09-13,162.69,Paid,0,INV-206-202309
2282,206,2023-10-13,162.69,Late,0,INV-206-202310
2283,207,2023-01-15,215.35,Paid,0,INV-207-202301
2284,207,2023-02-15,215.35,Paid,7,INV-207-202302
2285,207,2023-03-15,215.35,Paid,0,INV-207-202303
2286,207,2023-04-15,215.35,Paid,0,INV-207-202304
2287,207,2023-05-15,215.35,Late,0,INV-207-202305
2288,207,2023-06-15,215.35,Paid,0,INV-207-202306
2289,207,2023-07-15,215.35,Paid,0,INV-207-202307
2290,207,2023-08-15,215.35,Late,0,INV-207-202308
2291,207,2023-09-15,215.35,Paid,0,INV-207-202309
2292,207,2023-10-15,215.35,Paid,11,INV-207-202310
2293,208,2023-01-17,200.05,Paid,0,INV-208-202301
2294,208,2023-02-17,200.05,Paid,0,INV-208-202302
2295,208,2023-03-17,200.05,Paid,0,INV-208-202303
2296,208,2023-04-17,200.05,Paid,0,INV-208-202304
2297,208,2023-05-17,200.05,Late,10,INV-208-202305
2298,208,2023-06-17,200.05,Pending,19,INV-208-202306
2299,208,2023-07-17,200.05,Failed,20,INV-208-202307
2300,208,2023-08-17,200.05,Late,17,INV-208-202308
2301,209,2023-01-19,166.49,Failed,9,INV-209-202301
2302,209,2023-02-19,166.49,Pending,28,INV-209-202302
2303,209,2023-03-19,166.49,Failed,26,INV-209-202303
2304,209,2023-04-19,166.49,Late,28,INV-209-202304
2305,209,2023-05-19,166.49,Failed,24,INV-209-202305
2306,209,2023-06-19,166.49,Pending,15,INV-209-202306
2307,209,2023-07-19,166.49,Pending,11,INV-209-202307
2308,209,2023-08-19,166.49,Failed,19,INV-209-202308
2309,209,2023-09-19,166.49,Late,24,INV-209-202309
